incident_id,categoria,subcategoria,prioridad,servicio_afectado,canal_entrada,tiempo_resolucion_horas,sla_incumplido,reaperturas,escalados,satisfaccion_usuario,coste_estimado,descripcion_corta,causa_raiz_simulada,synthetic_segment
INC-2026-000231,Infraestructura,CPU alta,alta,IAM,telefono,1.0,True,1,3,5.5,1976.76,IAM: CPU alta asociado a Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000232,Infraestructura,Red,alta,ERP financiero,monitoreo,31.38,True,0,2,7.3,97.76,Usuario reporta problema en ERP financiero; se detecta Red.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-000233,Seguridad,Phishing,alta,IAM,portal,11.47,True,0,2,4.4,2143.16,IAM: Phishing asociado a Politica de acceso debil.,Politica de acceso debil,Incidencias de seguridad
INC-2026-000234,Cambios,Configuracion,critica,API pagos,monitoreo,4.78,True,1,1,7.0,230.81,Usuario reporta problema en API pagos; se detecta Configuracion.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000235,Base de datos,Consulta lenta,media,API pagos,chat,29.56,True,4,3,3.9,2217.26,Usuario reporta problema en API pagos; se detecta Consulta lenta.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000236,Aplicacion,Error funcional,baja,Portal clientes,monitoreo,3.98,True,1,1,7.1,60.03,Portal clientes: Error funcional asociado a Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000237,Soporte,Configuracion usuario,baja,Portal clientes,telefono,2.61,False,1,0,9.1,97.12,Soporte reporta Configuracion usuario con posible causa Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000238,Aplicacion,Error 500,media,Plataforma cloud,api,54.8,True,0,4,5.1,4984.16,Aplicacion reporta Error 500 con posible causa Dependencia de terceros.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000239,Infraestructura,Memoria,alta,Plataforma cloud,telefono,60.25,True,1,1,7.5,2020.52,Usuario reporta problema en Plataforma cloud; se detecta Memoria.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-000240,Soporte,Consulta,baja,Portal clientes,chat,5.47,False,0,0,7.6,77.59,Soporte reporta Consulta con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000241,Seguridad,Malware,critica,IAM,portal,22.62,True,0,3,6.9,3626.3,Usuario reporta problema en IAM; se detecta Malware.,,Incidencias de seguridad
INC-2026-000242,Aplicacion,Integracion,alta,ERP financiero,monitoreo,68.27,True,3,1,5.5,3009.75,ERP financiero: Integracion asociado a Deuda tecnica.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000243,Soporte,Consulta,baja,Portal clientes,monitoreo,5.9,False,0,0,8.9,115.22,Incidencia en Portal clientes; patron observado: Consulta.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000244,Seguridad,Malware,alta,Correo corporativo,monitoreo,17.11,True,2,3,5.6,4628.7,Seguridad reporta Malware con posible causa Phishing.,Phishing,Incidencias de seguridad
INC-2026-000245,Seguridad,Malware,alta,Red corporativa,chat,13.28,True,0,4,4.5,7415.32,Usuario reporta problema en Red corporativa; se detecta Malware.,Politica de acceso debil,Incidencias de seguridad
INC-2026-000246,Aplicacion,Error 500,media,Portal clientes,telefono,29.56,True,3,3,5.8,1694.57,Incidencia en Portal clientes; patron observado: Error 500.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000247,Cambios,Rollback,media,Portal clientes,chat,18.65,False,1,0,6.3,826.59,Portal clientes: Rollback asociado a Cambio no validado.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000248,Infraestructura,Memoria,media,Base de datos transaccional,api,89.72,True,2,4,6.1,4947.92,Usuario reporta problema en Base de datos transaccional; se detecta Memoria.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000249,Infraestructura,Storage,alta,Red corporativa,portal,5.97,False,0,1,,298.83,Usuario reporta problema en Red corporativa; se detecta Storage.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000250,Seguridad,Acceso,alta,Correo corporativo,email,0.5,False,0,1,5.5,1436.96,Usuario reporta problema en Correo corporativo; se detecta Acceso.,Credenciales comprometidas,Incidencias de seguridad
INC-2026-000251,Aplicacion,Error 500,baja,ERP financiero,chat,2.36,False,0,1,10.0,85.73,ERP financiero: Error 500 asociado a Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000252,Soporte,Consulta,baja,Correo corporativo,chat,4.63,False,1,0,8.2,90.51,Usuario reporta problema en Correo corporativo; se detecta Consulta.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000253,Seguridad,,critica,Plataforma cloud,monitoreo,8.79,True,0,0,7.1,1886.79,Usuario reporta problema en Plataforma cloud; se detecta Phishing.,Credenciales comprometidas,Incidencias de seguridad
INC-2026-000254,Aplicacion,Error funcional,alta,Mesa de ayuda,api,9.57,True,0,2,7.7,2460.59,Mesa de ayuda: Error funcional asociado a Despliegue fallido.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000255,Aplicacion,Error funcional,baja,Correo corporativo,monitoreo,1.58,False,0,0,9.1,52.42,Incidencia en Correo corporativo; patron observado: Error funcional.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000256,Soporte,Solicitud,media,Portal clientes,email,4.77,False,0,0,9.7,23.06,Soporte reporta Solicitud con posible causa Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000257,Soporte,Configuracion usuario,baja,Mesa de ayuda,chat,5.25,False,0,0,7.9,91.64,Incidencia en Mesa de ayuda; patron observado: Configuracion usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000258,Seguridad,Malware,critica,Correo corporativo,portal,10.16,True,1,1,5.6,1071.41,Usuario reporta problema en Correo corporativo; se detecta Malware.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-000259,Cambios,Configuracion,media,Portal clientes,email,15.89,False,0,0,8.1,,Cambios reporta Configuracion con posible causa Rollback incompleto.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000260,Aplicacion,Integracion,media,API pagos,telefono,45.5,True,1,1,6.6,1353.73,API pagos: Integracion asociado a Despliegue fallido.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000261,Base de datos,Conexion,alta,Base de datos transaccional,api,22.9,True,3,2,6.1,,Base de datos reporta Conexion con posible causa Defecto recurrente.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000262,Aplicacion,Error funcional,critica,Plataforma cloud,telefono,13.65,True,1,3,4.3,671.11,Usuario reporta problema en Plataforma cloud; se detecta Error funcional.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000263,Base de datos,Backup,alta,ERP financiero,telefono,8.03,True,2,3,5.5,1863.89,Incidencia en ERP financiero; patron observado: Backup.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000264,Infraestructura,Memoria,alta,API pagos,monitoreo,75.22,True,4,1,5.2,1755.54,API pagos: Memoria asociado a Arquitectura compleja.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-000265,Aplicacion,Error funcional,media,API pagos,email,5.0,False,0,0,7.3,63.25,Incidencia en API pagos; patron observado: Error funcional.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000266,Soporte,Solicitud,baja,Correo corporativo,email,3.25,True,2,0,7.3,36.31,Soporte reporta Solicitud con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000267,Aplicacion,Error 500,critica,IAM,email,130.26,True,4,3,3.8,11177.77,Incidencia en IAM; patron observado: Error 500.,Registro incompleto,Casos anomalos
INC-2026-000268,Soporte,Permisos,baja,Mesa de ayuda,chat,3.48,True,0,0,9.3,128.21,Usuario reporta problema en Mesa de ayuda; se detecta Permisos.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000269,Base de datos,Conexion,critica,API pagos,chat,19.13,True,1,2,6.0,1233.98,API pagos: Conexion asociado a Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000270,Aplicacion,Error 500,critica,Base de datos transaccional,portal,24.14,True,3,0,6.3,552.03,Base de datos transaccional: Error 500 asociado a Despliegue fallido.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000271,Aplicacion,Error 500,media,Correo corporativo,telefono,6.55,False,0,1,8.5,56.3,Usuario reporta problema en Correo corporativo; se detecta Error 500.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000272,Base de datos,Consulta lenta,media,API pagos,monitoreo,45.72,True,2,1,4.7,1797.51,Incidencia en API pagos; patron observado: Consulta lenta.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000273,Cambios,Rollback,alta,Portal clientes,monitoreo,29.5,True,1,0,5.7,1335.34,Portal clientes: Rollback asociado a Cambio no validado.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000274,Soporte,Configuracion usuario,baja,Portal clientes,monitoreo,3.33,False,0,0,8.6,140.89,Usuario reporta problema en Portal clientes; se detecta Configuracion usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000275,Soporte,Permisos,baja,Mesa de ayuda,email,3.31,False,0,0,8.5,113.59,Usuario reporta problema en Mesa de ayuda; se detecta Permisos.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000276,Cambios,Configuracion,media,API pagos,monitoreo,17.74,True,1,2,7.0,2641.16,API pagos: Configuracion asociado a Configuracion inconsistente.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-000277,Aplicacion,Error 500,alta,Portal clientes,email,20.2,True,3,2,5.9,2743.99,Incidencia en Portal clientes; patron observado: Error 500.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-000278,Aplicacion,Lentitud,alta,Plataforma cloud,telefono,56.32,True,2,1,5.7,1972.52,Usuario reporta problema en Plataforma cloud; se detecta Lentitud.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-000279,Cambios,Configuracion,media,Plataforma cloud,monitoreo,28.34,True,3,2,7.9,1628.25,Cambios reporta Configuracion con posible causa Despliegue fallido.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000280,Aplicacion,Error 500,critica,Plataforma cloud,portal,8.65,True,0,0,3.3,1919.38,Usuario reporta problema en Plataforma cloud; se detecta Error 500.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000281,Base de datos,Consulta lenta,alta,ERP financiero,telefono,93.8,True,4,4,,4572.76,Base de datos reporta Consulta lenta con posible causa Deuda tecnica.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000282,Aplicacion,Lentitud,media,Plataforma cloud,monitoreo,5.51,False,0,0,8.9,73.37,Aplicacion reporta Lentitud con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000283,Infraestructura,Storage,alta,Correo corporativo,email,22.41,True,1,1,5.0,2158.0,Usuario reporta problema en Correo corporativo; se detecta Storage.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-000284,Aplicacion,Lentitud,media,API pagos,portal,53.05,True,2,4,4.0,1580.51,Incidencia en API pagos; patron observado: Lentitud.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000285,Cambios,Configuracion,media,Portal clientes,monitoreo,2.0,True,0,0,5.6,1749.4,Incidencia en Portal clientes; patron observado: Configuracion.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000286,Aplicacion,Integracion,critica,Correo corporativo,portal,5.67,True,1,2,5.1,1394.05,Usuario reporta problema en Correo corporativo; se detecta Integracion.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000287,Seguridad,Acceso,critica,Red corporativa,monitoreo,16.62,True,1,2,5.3,4641.07,Red corporativa: Acceso asociado a Credenciales comprometidas.,Credenciales comprometidas,Incidencias de seguridad
INC-2026-000288,Seguridad,Vulnerabilidad,alta,Red corporativa,email,11.07,True,3,2,3.3,7044.15,Seguridad reporta Vulnerabilidad con posible causa Politica de acceso debil.,Politica de acceso debil,Incidencias de seguridad
INC-2026-000289,Soporte,Configuracion usuario,baja,Portal clientes,monitoreo,2.98,False,0,0,8.9,33.17,Soporte reporta Configuracion usuario con posible causa Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000290,Base de datos,Backup,critica,ERP financiero,chat,15.43,True,3,5,4.9,685.99,ERP financiero: Backup asociado a Regla de escalamiento debil.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-000291,Infraestructura,Red,alta,Base de datos transaccional,monitoreo,41.59,True,3,3,5.9,4237.97,Base de datos transaccional: Red asociado a Dependencia de terceros.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000292,Cambios,Despliegue,media,Portal clientes,email,8.58,False,2,2,5.7,2705.0,Cambios reporta Despliegue con posible causa Cambio no validado.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000293,Aplicacion,Lentitud,baja,ERP financiero,monitoreo,2.27,False,0,0,8.3,28.2,ERP financiero: Lentitud asociado a Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000294,Seguridad,Acceso,alta,IAM,email,0.5,False,1,6,5.7,1512.93,Usuario reporta problema en IAM; se detecta Acceso.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-000295,Aplicacion,Integracion,alta,Plataforma cloud,portal,45.68,True,3,3,5.9,2658.89,Usuario reporta problema en Plataforma cloud; se detecta Integracion.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000296,Infraestructura,Memoria,critica,Mesa de ayuda,chat,35.56,True,1,2,4.1,2508.18,Usuario reporta problema en Mesa de ayuda; se detecta Memoria.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000297,Soporte,Solicitud,media,Portal clientes,email,8.05,False,0,0,8.8,75.3,Incidencia en Portal clientes; patron observado: Solicitud.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000298,Seguridad,Acceso,critica,IAM,monitoreo,16.82,True,2,2,5.1,1080.91,IAM: Acceso asociado a Credenciales comprometidas.,Credenciales comprometidas,Incidencias de seguridad
INC-2026-000299,Aplicacion,Lentitud,alta,Portal clientes,portal,8.0,False,1,2,6.4,4066.23,Usuario reporta problema en Portal clientes; se detecta Lentitud.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000300,Seguridad,Malware,critica,Correo corporativo,portal,5.13,True,0,6,6.2,2815.15,Correo corporativo: Malware asociado a Credenciales comprometidas.,Credenciales comprometidas,Incidencias de seguridad
INC-2026-000301,Soporte,Configuracion usuario,baja,Portal clientes,email,2.9,False,0,0,8.0,32.63,Soporte reporta Configuracion usuario con posible causa Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000302,Aplicacion,Error funcional,alta,Base de datos transaccional,monitoreo,27.5,True,3,2,7.0,2707.66,Incidencia en Base de datos transaccional; patron observado: Error funcional.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000303,Cambios,Rollback,media,Portal clientes,api,38.24,True,0,0,6.5,2024.74,Portal clientes: Rollback asociado a Despliegue fallido.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000304,Aplicacion,Integracion,alta,API pagos,monitoreo,29.34,True,2,2,4.9,1040.14,Aplicacion reporta Integracion con posible causa Monitoreo tardio.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000305,Soporte,Consulta,media,Correo corporativo,portal,4.43,False,1,0,8.7,35.88,Incidencia en Correo corporativo; patron observado: Consulta.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000306,Soporte,Configuracion usuario,baja,Mesa de ayuda,portal,6.21,False,0,0,8.0,20.0,Mesa de ayuda: Configuracion usuario asociado a Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000307,Aplicacion,Error funcional,baja,Portal clientes,email,7.38,False,0,0,8.3,64.36,Portal clientes: Error funcional asociado a Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000308,Aplicacion,Error 500,alta,Base de datos transaccional,telefono,18.57,True,3,2,6.0,381.13,Base de datos transaccional: Error 500 asociado a Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000309,Base de datos,Consulta lenta,alta,API pagos,chat,6.27,False,3,1,4.5,1152.78,Base de datos reporta Consulta lenta con posible causa Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000310,Cambios,Despliegue,alta,Plataforma cloud,email,10.87,True,1,3,5.0,1023.0,Usuario reporta problema en Plataforma cloud; se detecta Despliegue.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000311,Aplicacion,Lentitud,media,Plataforma cloud,portal,77.45,True,0,5,7.2,1724.17,Incidencia en Plataforma cloud; patron observado: Lentitud.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000312,Cambios,Rollback,alta,ERP financiero,monitoreo,16.46,True,1,2,6.2,3105.45,Usuario reporta problema en ERP financiero; se detecta Rollback.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000313,Base de datos,Bloqueos,media,API pagos,,100.31,True,4,3,2.4,10607.97,API pagos: Bloqueos asociado a Falla intermitente no reproducible.,Falla intermitente no reproducible,Casos anomalos
INC-2026-000314,Seguridad,Acceso,critica,Plataforma cloud,chat,0.5,False,2,2,8.1,6848.53,Usuario reporta problema en Plataforma cloud; se detecta Acceso.,Phishing,Incidencias de seguridad
INC-2026-000315,Aplicacion,Integracion,media,Portal clientes,monitoreo,0.2,False,0,0,9.5,74.25,Portal clientes: Integracion asociado a Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000316,Aplicacion,Integracion,media,Red corporativa,email,0.92,False,0,0,8.7,72.85,Aplicacion reporta Integracion con posible causa Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000317,Aplicacion,Integracion,alta,ERP financiero,email,18.09,True,2,0,,777.83,Incidencia en ERP financiero; patron observado: Integracion.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000318,Soporte,Configuracion usuario,media,Correo corporativo,portal,1.37,False,0,1,7.9,62.32,Soporte reporta Configuracion usuario con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000319,Soporte,Permisos,alta,Mesa de ayuda,portal,20.06,True,2,3,2.6,4113.39,Usuario reporta problema en Mesa de ayuda; se detecta Permisos.,Registro incompleto,Casos anomalos
INC-2026-000320,Seguridad,Phishing,critica,Plataforma cloud,api,2.48,False,1,3,4.8,5340.53,Seguridad reporta Phishing con posible causa Vulnerabilidad sin parche.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-000321,Aplicacion,Integracion,alta,Correo corporativo,portal,57.25,True,4,3,6.4,3628.49,Incidencia en Correo corporativo; patron observado: Integracion.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000322,Aplicacion,Integracion,alta,API pagos,monitoreo,33.65,True,1,4,5.5,1749.66,API pagos: Integracion asociado a Defecto recurrente.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000323,Soporte,Permisos,alta,Correo corporativo,api,111.88,True,1,5,,6239.7,Correo corporativo: Permisos asociado a Combinacion inusual de sintomas.,Combinacion inusual de sintomas,Casos anomalos
INC-2026-000324,Soporte,Configuracion usuario,baja,Portal clientes,monitoreo,0.57,False,0,0,9.4,100.41,Soporte reporta Configuracion usuario con posible causa Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000325,Base de datos,Conexion,alta,API pagos,email,83.74,True,3,4,6.0,4779.21,Usuario reporta problema en API pagos; se detecta Conexion.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000326,Soporte,Consulta,baja,Portal clientes,monitoreo,3.97,False,0,0,7.9,31.84,Soporte reporta Consulta con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000327,Soporte,Configuracion usuario,baja,Correo corporativo,monitoreo,4.26,False,0,0,8.5,62.19,Incidencia en Correo corporativo; patron observado: Configuracion usuario.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000328,Aplicacion,Error funcional,alta,ERP financiero,telefono,16.69,True,1,2,6.1,980.13,Usuario reporta problema en ERP financiero; se detecta Error funcional.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000329,Aplicacion,Integracion,media,IAM,email,1.66,False,0,0,8.0,41.1,Usuario reporta problema en IAM; se detecta Integracion.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000330,Aplicacion,Integracion,alta,API pagos,portal,15.31,True,3,1,4.4,1044.67,API pagos: Integracion asociado a Defecto recurrente.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000331,Base de datos,Backup,media,ERP financiero,chat,38.66,True,0,2,4.3,1653.09,ERP financiero: Backup asociado a Dependencia de terceros.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000332,Infraestructura,Storage,media,IAM,portal,45.97,True,2,4,7.8,5713.54,Infraestructura reporta Storage con posible causa Arquitectura compleja.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-000333,Cambios,,alta,Plataforma cloud,portal,8.33,True,5,1,5.1,1285.75,Usuario reporta problema en Plataforma cloud; se detecta Despliegue.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000334,Infraestructura,Memoria,alta,Mesa de ayuda,email,12.24,True,2,1,4.4,817.24,Infraestructura reporta Memoria con posible causa Regla de escalamiento debil.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-000335,Cambios,Versionado,alta,Plataforma cloud,portal,21.36,True,1,2,6.2,638.58,Plataforma cloud: Versionado asociado a Rollback incompleto.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000336,Base de datos,Conexion,alta,Base de datos transaccional,email,39.38,True,1,5,5.3,5059.32,Base de datos reporta Conexion con posible causa Diagnostico incompleto.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000337,Aplicacion,Lentitud,critica,Red corporativa,,17.52,True,1,3,5.2,1034.36,Incidencia en Red corporativa; patron observado: Lentitud.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000338,Soporte,Permisos,media,Mesa de ayuda,monitoreo,4.84,False,0,0,8.5,87.53,Mesa de ayuda: Permisos asociado a Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000339,Infraestructura,Red,critica,ERP financiero,monitoreo,8.72,True,1,2,6.2,1016.59,Usuario reporta problema en ERP financiero; se detecta Red.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-000340,Infraestructura,CPU alta,alta,API pagos,portal,12.73,True,2,1,4.3,1442.31,Infraestructura reporta CPU alta con posible causa Defecto recurrente.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000341,Aplicacion,Error funcional,media,IAM,chat,26.67,True,0,1,5.3,4897.38,Incidencia en IAM; patron observado: Error funcional.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-000342,Soporte,Configuracion usuario,baja,Mesa de ayuda,portal,4.25,False,0,0,8.4,75.18,Mesa de ayuda: Configuracion usuario asociado a Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000343,Aplicacion,Error 500,baja,Red corporativa,email,2.95,False,0,0,7.2,20.0,Incidencia en Red corporativa; patron observado: Error 500.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000344,Cambios,Versionado,media,Portal clientes,telefono,23.7,False,2,2,5.3,2368.44,Usuario reporta problema en Portal clientes; se detecta Versionado.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000345,Seguridad,Vulnerabilidad,critica,Plataforma cloud,email,18.54,True,0,5,5.2,4021.96,Plataforma cloud: Vulnerabilidad asociado a Vulnerabilidad sin parche.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-000346,Aplicacion,Integracion,baja,Portal clientes,telefono,6.3,False,0,0,8.5,96.15,Usuario reporta problema en Portal clientes; se detecta Integracion.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000347,Soporte,Solicitud,baja,Mesa de ayuda,email,1.73,False,0,0,8.3,76.84,Mesa de ayuda: Solicitud asociado a Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000348,Base de datos,Consulta lenta,alta,Base de datos transaccional,portal,63.05,True,2,3,5.3,2480.94,Base de datos transaccional: Consulta lenta asociado a Diagnostico incompleto.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000349,Base de datos,Bloqueos,alta,ERP financiero,monitoreo,37.0,True,1,2,5.8,,ERP financiero: Bloqueos asociado a Arquitectura compleja.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-000350,Infraestructura,Memoria,critica,Portal clientes,email,8.74,True,2,1,4.7,1856.61,Usuario reporta problema en Portal clientes; se detecta Memoria.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000351,Base de datos,Conexion,media,ERP financiero,telefono,51.63,True,2,2,7.6,5598.66,ERP financiero: Conexion asociado a Deuda tecnica.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000352,Soporte,Solicitud,baja,Portal clientes,telefono,4.02,False,1,0,8.4,74.89,Soporte reporta Solicitud con posible causa Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000353,Cambios,Despliegue,alta,Portal clientes,portal,5.78,False,1,2,7.4,1268.43,Cambios reporta Despliegue con posible causa Despliegue fallido.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000354,Infraestructura,Storage,alta,Plataforma cloud,email,13.38,True,2,0,5.4,1651.07,Plataforma cloud: Storage asociado a Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000355,Base de datos,Conexion,media,Base de datos transaccional,email,60.38,True,2,5,4.3,3618.5,Base de datos reporta Conexion con posible causa Diagnostico incompleto.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000356,Seguridad,Acceso,alta,Red corporativa,email,0.5,False,0,1,6.2,2942.99,Usuario reporta problema en Red corporativa; se detecta Acceso.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-000357,Cambios,Rollback,media,Plataforma cloud,monitoreo,110.68,True,8,2,2.8,767.49,Incidencia en Plataforma cloud; patron observado: Rollback.,Evento extremo,Casos anomalos
INC-2026-000358,Aplicacion,Error 500,baja,API pagos,chat,3.02,False,0,0,9.0,53.99,Usuario reporta problema en API pagos; se detecta Error 500.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000359,Aplicacion,Integracion,media,API pagos,monitoreo,4.64,False,1,0,8.7,42.65,Aplicacion reporta Integracion con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000360,Soporte,Solicitud,baja,Portal clientes,email,4.22,False,1,0,9.0,45.8,Soporte reporta Solicitud con posible causa Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000361,Base de datos,Consulta lenta,critica,ERP financiero,api,18.78,True,3,1,4.7,1158.76,Incidencia en ERP financiero; patron observado: Consulta lenta.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000362,Seguridad,Vulnerabilidad,alta,Plataforma cloud,monitoreo,15.48,True,0,4,,3355.89,Usuario reporta problema en Plataforma cloud; se detecta Vulnerabilidad.,Phishing,Incidencias de seguridad
INC-2026-000363,Infraestructura,Storage,critica,Base de datos transaccional,email,30.57,True,2,1,6.2,507.82,Incidencia en Base de datos transaccional; patron observado: Storage.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000364,Aplicacion,Error funcional,critica,IAM,portal,18.51,True,3,2,3.6,20.0,Usuario reporta problema en IAM; se detecta Error funcional.,Regla de escalamiento debil,Incidencias criticas recurrentes
